,counts.CD8T,counts.CD4T,counts.NK,counts.Bcell,counts.Mono,counts.Neu
GSM1051697_7800246071_R06C02,0.0233531608244831,0.12236160442308901,0.131905131480499,0.0629871055882806,0.0641718595387996,0.592678281238495
GSM1051698_7800246072_R01C01,0.0517346881572105,0.0731853804166182,8.784354137539928e-21,0.0163331389481204,0.0559017174321041,0.7973833454550071
GSM1051699_7800246072_R02C01,-1.0311412474983999e-19,0.0766255709524959,0.029763337455874003,0.0195681759893649,0.0961824265355648,0.761940037389845
GSM1051700_7800246072_R03C01,2.1563685835891698e-18,0.11146609204045098,0.2741450985742,0.00687326222477695,0.0516642507350035,0.530962248845536
GSM1051701_7800246072_R04C01,0.011195494981261999,0.0592596760811687,0.0505474250734721,0.0369565981045307,0.037201439649387005,0.79065733375297
GSM1051702_7800246072_R05C01,-1.5808800706553199e-19,0.0712506327500923,0.0439308356897844,0.00808451299773033,0.0920528132566991,0.786954350080496
GSM1051703_7800246072_R06C01,0.067064929501587,0.12287931043161802,0.111712197509614,0.0253373555672674,0.0311539647978037,0.645132319172817
GSM1051704_7800246072_R01C02,0.0410711952939871,0.0645599413364238,0.011580010554642998,0.0490396526080936,0.0656786285112134,0.7781207939546059
GSM1051705_7800246072_R02C02,0.0903461556499706,0.175303884921727,0.0621287262902874,0.0970170621271372,0.0430914191123768,0.5370825053520389
GSM1051706_7800246072_R03C02,0.0617373400852158,0.0849093824727555,0.000716030299254247,0.007296733529610779,0.0815822446358942,0.764102737078254
GSM1051707_7800246072_R04C02,0.0656047053886289,0.218333986391403,0.062546096899093,0.0441380058480959,0.126215736969987,0.470371673417129
GSM1051708_7800246072_R05C02,0.0111496133988824,0.0516929822003528,0.000769141843588726,0.0208443968172712,0.0192100006429593,0.889946378465136
GSM1051709_7800246072_R06C02,0.0534014625260687,0.126220210490495,0.06638590326477099,0.0199038234369178,0.03715361218668899,0.690494265599008
GSM1051710_7800246034_R01C01,0.0740520622597128,0.164598929543668,0.121860021623343,0.0343134534265128,0.0544292690749649,0.5438909905040471
GSM1051711_7800246034_R02C01,0.0537574131063044,0.0973096071303596,0.0868740220681634,0.0376766909827137,0.0419028474599171,0.67807507485094
GSM1051712_7800246034_R03C01,0.05782359560192401,0.225050580878044,0.0197295948101097,0.135997971199159,0.060291674015177,0.48887726533982107
GSM1051713_7800246034_R04C01,0.0134917797381236,0.16459595079502598,0.12227957466229401,0.0445937774449532,0.0603991048660485,0.599944072122999
GSM1051714_7800246034_R05C01,0.05655040467996401,0.149652698172453,0.0855786200176504,0.0345590054255411,0.0482552514043865,0.622141090706042
GSM1051715_7800246034_R06C01,0.10851789926791199,0.13779746317103303,0.140691323488834,0.16604841651531,0.041549556921489,0.42761529331334097
GSM1051716_7800246034_R01C02,0.117421282544173,0.16998366942636703,0.0280640410044114,0.0260750924935382,0.0509128173588072,0.606083834142818
GSM1051717_7800246034_R02C02,0.0400355689211591,0.138830659184319,0.0583892869305905,0.0223641929445434,0.0637195748096466,0.6812858654420949
GSM1051718_7800246034_R03C02,0.0213963949264245,0.067980759709469,0.0325084201871279,0.027818347068004998,0.076108925789899,0.7729667928362142
GSM1051719_7800246034_R04C02,0.0237949856224414,0.0757124229619203,0.0255733679043861,0.0287186597783385,0.0711973324378515,0.7714308031197901
GSM1051720_7800246034_R05C02,0.0203771567189563,0.167997008403072,-8.442097349080059e-20,0.0634471790762703,0.0558428701385161,0.6856575867918161
GSM1051721_7800246034_R06C02,0.0171303904794299,0.0413586047220904,0.00619651885563797,0.0430084571802675,0.0721183881483587,0.826446388586997
GSM1051722_7800246040_R01C01,0.0540187200737396,0.160181979967795,0.006878959163184,0.00494577122054862,0.11814065350330699,0.652816245490571
GSM1051723_7800246040_R02C01,0.0386036135150718,0.0988364391848833,0.0592818621292055,0.0272003647890144,0.0721581666352586,0.7204189647163771
GSM1051724_7800246040_R03C01,0.0632924133173492,0.122451558701637,0.0658395731668638,0.0199928818524237,0.0442040453498535,0.689498051846967
GSM1051725_7800246040_R04C01,0.0966227337921022,0.147490104461916,0.0237839445537929,0.0413076050572647,0.0607323106652816,0.633266715491397
GSM1051726_7800246040_R05C01,0.0815371008926052,0.117106185714863,0.0539010052392207,0.0443475123212102,0.0465159645537113,0.6562389190722
GSM1051727_7800246040_R06C01,0.12544739905655802,0.0613641532946232,0.20467704443534898,0.035180189406035005,0.0585139179500814,0.532068120673021
GSM1051728_7800246040_R01C02,0.0546631253642597,0.130748460651056,0.0358679131678515,0.0470040231126074,0.0653268749169882,0.669127143017889
GSM1051729_7800246040_R02C02,0.0217381659543608,0.005110153207409329,0.0130832346474118,0.043244755713499,0.0284524425914154,0.889964377064106
GSM1051730_7800246040_R03C02,0.0803958352980011,0.0645303969930103,0.0375603001642722,0.054117074035432006,0.0647606773001465,0.6945262410420521
GSM1051731_7800246040_R04C02,0.0611953009214265,0.26034041547728504,0.0570523293522309,0.0756770589970893,0.0263816792789872,0.5096076682037399
GSM1051732_7800246040_R05C02,0.178555271581778,0.04845124240688099,0.11587619318154199,0.0748802693331421,0.17556177637865902,0.405082316974031
GSM1051733_7800246040_R06C02,0.0239372533274587,0.242417845204608,0.0825000090133901,0.0671201717412712,0.0934443954619457,0.48554247592935396
GSM1051734_7800246041_R01C01,0.00124297299235186,0.060854069947277996,0.0071012529529583404,0.0255779277276691,0.0414187934611443,0.8565199867384959
GSM1051735_7800246041_R02C01,0.0112133694575343,0.10080220793496301,0.0980831779057073,0.0204031839391969,0.0698272913833162,0.6901662333180439
GSM1051736_7800246041_R03C01,0.0326642043319035,0.10440526056614999,0.0756780664404693,0.0276910860816663,0.0540429146144731,0.7118677989255551
GSM1051737_7800246041_R04C01,0.0767431163363187,0.13774720416803002,0.0377880371537992,0.0557281083579815,0.0503450210927487,0.650529590727349
GSM1051738_7800246041_R05C01,0.0557098693731986,0.0720301100694565,0.06869626098054099,0.0502228585204527,0.0813527933719889,0.6877525319485749
GSM1051739_7800246041_R06C01,0.11972672965410801,0.0411122676110209,0.0610659537628356,0.0522233610351696,0.033884858458547995,0.7058565321045992
GSM1051740_7800246041_R01C02,0.16111605698637801,0.15250187047131197,0.0406332752968205,0.063145168510603,0.0494237018649815,0.5661918108249211
GSM1051741_7800246041_R02C02,0.0640609742738664,0.0191129457061105,0.0673189871828087,0.0273201112058481,0.0134681739753975,0.8094874844113009
GSM1051742_7800246041_R03C02,0.0762781338678218,0.168130982783712,0.0957120071173755,0.0422810227990035,2.5625775122713603e-05,0.6135589891723421
GSM1051743_7800246041_R04C02,0.0380223381605041,0.145581509995175,8.170035807739639e-20,0.0756473454257009,0.0754591405410139,0.650679614220907
GSM1051744_7800246041_R05C02,0.00359691424146515,0.14890158282381,0.0512050277979691,0.0334468297569053,0.0686842152900988,0.6846735734242609
GSM1051745_7800246041_R06C02,0.10925201394569099,0.0859776361478863,0.146973847997067,0.0613618617053564,0.0655371654243782,0.542557695408443
GSM1051746_7800246044_R01C01,0.0137561574095722,0.16304141376707001,0.14504097082710501,0.0242215930129598,0.046806577479619,0.598261406267656
GSM1051747_7800246044_R02C01,0.0216084847647563,0.132029735095453,0.00236277246578458,0.00957772933518895,0.0623710265864576,0.762514524711677
GSM1051748_7800246044_R03C01,0.0148325385991711,0.17538241937645802,0.0528220028637231,0.0354687814166184,0.0535509151165571,0.664100775930353
GSM1051749_7800246044_R04C01,0.0515628283801875,0.0542973940864063,0.0286764371123509,0.0177492897915914,0.0605126311600648,0.784713658644092
GSM1051750_7800246044_R05C01,0.0380680305750211,0.0189267283382565,-8.52366708458499e-19,0.018569997805226002,0.0492115049587163,0.8652613815790141
GSM1051751_7800246044_R06C01,0.11421854431386698,0.301441251579186,0.0825306818278168,0.0477831095161418,-2.6429067193866697e-20,0.457184420410818
GSM1051752_7800246044_R01C02,0.0749023375408914,0.0948146518882444,0.0627687649647548,0.0373165650000579,0.0613524652099324,0.6772223830660989
GSM1051753_7800246044_R02C02,0.10300423501228999,0.144688313220543,0.0762871365129451,0.0536488636812366,0.0581093466616562,0.552490185912317
GSM1051754_7800246044_R03C02,0.0383643777172794,0.0544685951672959,0.0283603462776492,0.0172209310725205,0.0513079493078706,0.803432312608223
GSM1051755_7800246044_R04C02,0.112130038878676,0.10921666121927301,0.102247649681242,0.0450709666899541,0.0249883333940601,0.6060042646310461
GSM1051756_7800246044_R05C02,0.0879060035775709,0.13329947013134902,0.0915178956146556,0.050725186896853,0.0432546536128519,0.584319637404202
GSM1051757_7800246046_R01C01,0.0233883497206407,0.14275663387235699,0.12103766891724199,0.0474645236670746,0.06408936497960299,0.6090858830906409
GSM1051758_7800246046_R02C01,0.12368669315990198,0.22240657496382102,0.0370627992583783,0.006763367992636999,0.0596271887767639,0.5418880718057921
GSM1051759_7800246046_R03C01,0.0799473796642356,0.107037218472303,0.0715266412771518,0.0744480922638304,0.0999537598137573,0.585933654092586
GSM1051760_7800246046_R04C01,0.0275509769822951,0.0697569897806427,0.0281674941993277,0.0240884560081717,0.0827437531691247,0.758413352276261
GSM1051761_7800246046_R05C01,0.0317384523340875,0.284626622398639,0.0743897604016018,0.0557541168722474,0.007910982092425509,0.532575863779269
GSM1051762_7800246046_R06C01,0.101818679264409,0.149290672502214,0.0902693445677678,0.0398940262399371,0.0465275290026273,0.565968225460972
GSM1051763_7800246046_R01C02,0.0377509423836594,0.11150698629754,0.12790952530736302,0.0417695076646034,0.0778427430072271,0.6000853464475171
GSM1051764_7800246046_R02C02,3.8816500969955e-19,0.14502465288051003,0.151963302459078,0.0264683741897582,0.0591998431408597,0.601070003550668
GSM1051765_7800246046_R03C02,5.52231194262782e-19,0.109683206022401,0.0803306545812952,0.0362262656519834,0.0688210048279184,0.7026678248959201
GSM1051766_7800246046_R04C02,0.0447935921065185,0.11539301358746801,0.0428697612265641,0.0323451495601853,0.0669107762286353,0.6911899469626049
GSM1051767_7800246046_R05C02,0.0280387495301072,0.128408116291564,0.211068158428781,0.0355818171980008,0.0556094870078127,0.5316340358903471
GSM1051768_7800246046_R06C02,0.100794420212141,0.17039720853157597,0.0902786586753587,0.0285209983538215,0.0701267902530964,0.538815203353466
GSM1051769_7800246057_R01C01,0.0328632897665189,0.18667821815292102,0.082182618668866,0.0459207642099328,0.0750718149092129,0.571520913435184
GSM1051770_7800246057_R02C01,0.0826764787941878,0.10612397494547698,0.0278123225381997,0.0494387303043065,0.0609824318064118,0.6701118966017621
GSM1051771_7800246057_R03C01,0.143342354928681,0.0559822807325233,0.0928968932648076,0.0569617646673205,0.0404086849675838,0.618575607856785
GSM1051772_7800246057_R04C01,0.0009594802765653779,0.0984965249364221,0.18050844275097,0.0169582324717091,0.0862154259607963,0.610833405336453
GSM1051773_7800246057_R05C01,0.127944461516218,0.25486162189144,-1.0720637369708599e-19,0.081967844965617,0.0379930224844719,0.497745427520122
GSM1051774_7800246057_R06C01,0.0499214940397292,0.154165131767751,0.18759207318237497,0.0830347121518249,0.0786877580786776,0.457771727552367
GSM1051775_7800246057_R01C02,0.0528028058187874,0.155332470801234,0.17683960908629603,0.0462198860186812,0.0450530483307615,0.519527690369704
GSM1051776_7800246057_R02C02,0.0940388341794423,-4.58764160752739e-21,0.152201524351181,0.0101020985318362,0.0543436074017277,0.6874457843857329
GSM1051777_7800246057_R03C02,0.0147665553847384,0.11720033161461599,0.0341706127987527,0.036027504028205,0.0640370658119882,0.719323365930488
GSM1051778_7800246057_R04C02,0.0453061850409401,0.12107673602949699,0.0722351748556568,0.07243395508081199,0.0706349827169751,0.614991139543454
GSM1051779_7800246057_R05C02,0.00928663270794877,0.11528497758617001,0.110910143370665,0.0404446810500642,0.0394830653592736,0.676395878416446
GSM1051780_7800246057_R06C02,0.0220412173643376,0.201000289101872,0.0413727882248007,0.0486245215771603,0.0796975118233338,0.604532951846842
GSM1051781_7800246068_R01C01,0.142801215765029,0.173986846332821,0.0477718074942175,0.0922007084606953,0.0343469009316148,0.5041003498030561
GSM1051782_7800246068_R02C01,0.145544241044101,0.103873359330528,0.0501308259929502,0.0421130585916682,0.0278458489252858,0.6189718355322761
GSM1051783_7800246068_R03C01,0.0115769284443479,0.11062979478330999,0.0302547011465364,0.0282556385397955,0.0861292301370001,0.728034639081642
GSM1051784_7800246068_R04C01,0.0422999469035361,0.154635841141445,0.0170293880550493,0.0372008742711426,0.0469342670768645,0.690125772818912
GSM1051785_7800246068_R05C01,0.0113492207199741,0.0926938109915549,0.0725901815902115,0.0297704025361641,0.0541633720665973,0.7344350184087309
GSM1051786_7800246068_R06C01,0.12090563295565199,0.208285184043108,0.10270638910279901,0.0993670792190592,0.0424681721053881,0.43840719231794395
GSM1051787_7800246068_R03C02,0.0940120368825514,0.20235736276767197,0.0295283133415061,0.0939412908563522,0.0871354420740533,0.48035731472334603
GSM1051788_7800246068_R04C02,0.0939102812904704,0.0857620427466175,0.215622664490421,0.0115948548778016,0.0255215333705631,0.561770250279322
GSM1051789_7800246068_R05C02,0.094434885569256,0.0992515984732254,0.150301514859298,0.0404209064917495,0.0408798069495704,0.56579774011954
GSM1051790_7800246068_R06C02,0.0225170452608396,0.171411835317771,0.132335318232132,0.0570489091337206,0.0823517813036902,0.521894128236948
GSM1051791_7800246079_R01C01,0.0128785383575302,0.071610740509008,0.0347937361460196,0.00386224729223552,0.0833915016440952,0.780271752991816
GSM1051792_7800246079_R02C01,0.0261225516234078,0.0868507565185496,0.145151724070431,0.0422764230767693,0.0531611249172361,0.646382016068768
GSM1051793_7800246079_R04C01,1.0408637416271199e-19,0.152877264751735,0.0882697002109318,0.0529846492434034,0.0514024433323285,0.6433504252090699
GSM1051794_7800246079_R05C01,0.00925165040689919,0.169586019194698,0.11897386540870199,0.0383671001713053,0.0758140032036985,0.575525055422804
GSM1051795_7800246079_R06C01,0.0084557456356427,0.267301314688022,0.0906507406098537,0.0345590411694403,0.0540697561911493,0.552347058902167
GSM1051796_7800246079_R01C02,0.0191875476544753,-6.92671689082919e-20,0.113669898340999,0.0047941368955729605,0.0590635826332066,0.7986054447433699
GSM1051797_7800246079_R02C02,0.00238409551107429,0.0565115836495093,0.0264651538391863,0.0222110701736682,0.0899006291104943,0.8021611323282242
GSM1051798_7800246079_R03C02,3.5598415879624295e-19,0.0897583906251847,1.18304947071213e-19,0.0158481622941077,0.0577797946199415,0.8360378174310219
GSM1051799_7800246079_R04C02,0.0640417461131404,0.0627151731041114,0.120643706351909,0.0189530973083255,0.0624307700590832,0.6590217554978139
GSM1051800_7800246079_R05C02,0.0358622283923091,0.125499931831765,0.12932699901164002,0.0220114946236405,0.0510710486728675,0.6355170951563249
GSM1051801_7800246079_R06C02,-2.56271012731391e-20,0.0221541099110941,0.012459537675161999,0.0229744356638149,0.0657658326212121,0.8807363826615701
GSM1051802_7512560084_R05C02,0.0168757453958561,0.199107409168574,0.113315773552966,0.0150081245823461,0.0595008638776325,0.5753011164958051
GSM1051803_7512560084_R06C02,0.0846541057564448,0.19303013527219298,0.0184444714784951,0.0302864081779459,0.0433770130542742,0.6252863161627111
GSM1051804_7512560103_R01C01,0.12131632963967999,0.17011296382307198,0.047987180500181,0.0605962309801875,0.0314712430814784,0.5680994773930931
GSM1051805_7512560103_R02C01,0.0379792184562356,0.20771841100460897,0.0649018947696705,0.032044062547658,0.0639125651247626,0.5877958633613051
GSM1051806_7512560103_R03C01,0.0166061033575955,0.286577823063544,0.13349542948472698,0.0707771510098724,0.0341895710520333,0.44117413660500504
GSM1051807_7512560103_R04C01,0.0462439389291404,0.181282661435397,0.0923112246483987,0.47361130526701206,0.00789526479850423,0.18017695770162698
GSM1051808_7512560103_R05C01,0.0596829461410842,0.161580980098769,2.5618040460997297e-19,0.068522570897193,0.0456943936456701,0.650176328640028
GSM1051809_7512560103_R06C01,0.072937101312021,0.111908412261877,0.0812831558483599,0.0799936210972037,0.0544782693473693,0.6254096128990121
GSM1051810_7512560103_R01C02,1.84877366540462e-18,0.0803779221314987,2.8206538288423895e-19,0.046576701311483004,0.0881978811236476,0.7775636535168711
GSM1051811_7512560103_R02C02,0.0751656725556681,0.14246954551655303,0.160408565482482,0.0442733960520061,0.0614463840436937,0.511912603861068
GSM1051812_7512560103_R03C02,7.963218353467999e-20,0.167721705298544,0.13732374190144803,0.0293980276417391,0.0581783113837238,0.59629974649838
GSM1051813_7512560103_R04C02,9.65890206499997e-19,0.15496851642296602,0.068830976572438,0.0363086823117743,0.109991337266054,0.625369212426437
GSM1051814_7512560103_R05C02,0.0781509917690524,0.378498386966479,0.0211104762422438,0.0637513638684213,2.4693730110261997e-19,0.453358243173368
GSM1051815_7512560103_R06C02,0.00568653910037895,0.131614561228202,0.16989626069505098,0.007916142373284009,0.0786433856435994,0.612802608060066
GSM1051816_7512560104_R01C01,0.10605779622844198,0.0972638071931661,0.141265406649288,0.0342124960920481,0.052901752262902,0.5752921558935911
GSM1051817_7512560104_R02C01,3.01887804694455e-19,0.124824890172454,0.134008696444878,0.0350047302265835,0.057595914277261996,0.646127737841927
GSM1051818_7512560104_R03C01,0.0396690495747846,0.0565674016605338,0.0405356443046353,0.0232767607702904,0.058003666392626996,0.7802790266403571
GSM1051819_7512560104_R04C01,0.000809680268843864,0.10697131502887801,0.0117818754544384,3.43387513623904e-19,0.0201040596252295,0.851503317749179
GSM1051820_7512560104_R05C01,0.0787999912171079,0.0735324925059906,0.0170677974930757,0.0264093868134789,0.0569868800330646,0.7382001338131751
GSM1051821_7512560104_R06C01,5.89977488014185e-19,0.0872032758164008,0.0709376372768388,0.0299750278749051,0.0794024222323155,0.737605534140672
GSM1051822_7512560104_R01C02,0.0496699239391903,0.11161804888985301,0.24830324506553,0.0319677149388828,0.0631635537701873,0.486001948216379
GSM1051823_7512560104_R02C02,0.0252555971320957,0.0369750396797069,0.140397490122431,0.036133633416118,0.0589060853087956,0.7051425799185022
GSM1051824_7512560104_R03C02,0.0331398850524819,0.0717031766151127,0.0242955654238901,0.0236855402893887,0.0635520523784256,0.7775810128913829
GSM1051825_7512560104_R05C02,0.0394797948001077,0.135194868071745,0.0586415121254161,0.062589523237915,0.0421089310439977,0.650852954312602
GSM1051826_7512560104_R06C02,0.0927903174305888,0.17800071647191099,0.17388417659469596,0.109768711211857,0.0576153959200963,0.396144010574909
GSM1051827_7512560115_R01C01,0.0252828062234422,0.11116495865783198,0.126401119321348,0.0265947081504414,0.0852507949233738,0.6331613739401989
GSM1051828_7512560115_R02C01,0.0783136612389533,0.22913536537494297,0.17048377072162196,0.0769236097132968,0.007229243132970759,0.43258145505240203
GSM1051829_7512560115_R03C01,0.0385410592866827,0.0817690168366114,0.0290939852249151,0.0519600971866806,0.0435816147060254,0.7591173948000569
GSM1051830_7512560115_R04C01,0.0578190571677369,0.0858007273281712,0.0205241667896258,0.0302422768913488,0.050916249148037,0.7612300707581509
GSM1051831_7512560115_R05C01,0.0990775487180603,0.10048766918664999,0.0968234577938178,0.0763516450064896,1.3271771371887098e-19,0.600723220959032
GSM1051832_7512560115_R06C01,0.0601933407792409,0.191954860507439,0.0442254889954094,0.10550875578805,0.032811758816221996,0.567901111507394
GSM1051833_7512560115_R01C02,0.0888669273689474,0.196501489973008,0.0471668599011543,0.0494933985248276,0.0239499048783362,0.5811486011776911
GSM1051834_7512560115_R02C02,0.0706792366326759,0.139507773838177,0.0758775302456015,0.0145469045338776,0.0429167863195585,0.637317067767359
GSM1051835_7512560115_R03C02,0.0509678798240787,0.14702628167003,0.0962157146397615,0.0375416648264428,0.0864292323280236,0.5679534942662521
GSM1051836_7512560115_R04C02,0.0252098900002454,0.0540291370141152,0.00388443421415521,0.014791043433258998,0.0739559694673755,0.819186362887597
GSM1051837_7512560115_R05C02,0.073852366986357,0.13954632512902698,0.05382782687158401,0.0654119981569959,0.019684250827167,0.647056987826726
GSM1051838_7512560115_R06C02,0.0829625663406071,0.19336778099009,0.048961343839564006,0.019995447030921,0.0633034203454572,0.6011479587456059
GSM1051839_7512560124_R01C01,0.00650126322127559,0.24144150834140699,0.0672200151269667,0.0430550929048193,0.0374304040289137,0.570179636151713
GSM1051840_7512560124_R02C01,0.108609296427384,0.101007251605663,0.0652470484654057,0.0290794190991706,0.065812216543816,0.636440924551324
GSM1051841_7512560124_R03C01,0.043339872533874,0.0969213280090375,0.160595926525953,0.0247468652025626,0.0537619420607149,0.614219796430405
GSM1051842_7512560124_R04C01,0.12364463211134,0.23960553762214298,0.0484180485306923,0.0741303948178408,0.0166769490096614,0.503376903605915
GSM1051843_7512560124_R05C01,0.10060600386708099,0.214512212045315,3.93914738285802e-18,0.0898000440343787,0.0521239787277144,0.5359587139159361
GSM1051844_7512560124_R06C01,0.13978085240267202,0.0527489769760178,0.17867487013313801,0.0396838017915375,0.0869877062018163,0.516916060952373
GSM1051845_7512560124_R01C02,0.0775112514053377,0.15665876472279197,0.0375641071459359,0.0611067972942673,0.0164851638443356,0.644684976756828
GSM1051846_7512560124_R02C02,0.0603633253589069,0.109488163102866,0.067457581296958,0.0288778603052186,0.08871261907974301,0.643864089163975
GSM1051847_7512560124_R03C02,0.0559530886091601,0.17303131518451098,0.07088412594741499,0.0803454134034152,0.032056197813896,0.571703625465158
GSM1051848_7512560124_R04C02,0.0512841594042886,0.24358290634446103,0.0716563282113091,0.0736935761560538,0.044776716271069,0.510069391302122
GSM1051849_7512560124_R05C02,0.044971001420007005,0.0943305154864867,0.0921714882202089,0.0150825173518814,0.059841169332079,0.682988428032603
GSM1051850_7512560124_R06C02,0.129592746389462,0.17014364881661803,0.0213064009794302,0.0748709404364001,0.0611780788583566,0.553505309473614
GSM1051851_7512560128_R01C01,0.0686773107796087,0.148749676053927,0.0956188114906612,0.0274204752528125,0.0618715245567281,0.588392395264834
GSM1051852_7512560128_R02C01,0.15587310700470802,0.11058824044856401,0.157417548635071,0.0530119108961527,0.025562527458122,0.507912231081151
GSM1051853_7512560128_R04C01,0.100954085305536,0.235615361106642,0.0315265477490463,0.128144492390934,1.9575649560499397e-19,0.496692149235432
GSM1051854_7512560128_R05C01,0.045600378674488004,0.24591886386706502,0.0382530443219304,0.0162541639647829,0.0453816142638606,0.579613003767463
GSM1051855_7512560128_R06C01,0.11562854028739698,0.19542311188862801,0.0798595306080495,0.0381887156968395,0.0690772031503242,0.490044425154346
GSM1051856_7512560128_R01C02,-9.13297226146775e-19,0.0776390357184952,0.0136543971264365,0.0441343296521359,0.0386871087375377,0.8187684068848949
GSM1051857_7512560128_R02C02,0.0665766978203334,0.198109102111776,0.0856727759044854,0.0607201925201057,0.0494899582314253,0.537610549549162
GSM1051858_7512560128_R03C02,0.0382482388911058,0.0750919901249813,0.023872606365663997,0.0173878871012421,0.0844224406894389,0.7561605052019599
GSM1051859_7512560128_R04C02,0.049802200095139006,0.17402590657713196,-1.29103464778705e-19,0.0561173897982063,0.00830158315262892,0.7024606069265009
GSM1051860_7512560128_R05C02,0.060466585564492,0.109566890041316,0.0924573010678908,0.0455311059861828,0.0130737396049735,0.6677586482416611
GSM1051861_7512560128_R06C02,0.128405173581465,0.0549765316807442,0.129562897977514,0.0570778624113887,0.0667256095153585,0.566067403930939
GSM1051862_7766130158_R01C01,0.0301277624804921,0.0828348346496388,0.10230825253722099,0.0247725233917917,0.0385984596646207,0.7198005220386501
GSM1051863_7766130158_R02C01,0.054005671393535994,0.0832203883800313,0.0520522815084761,0.0261513842757656,0.0380466306502898,0.7470250957231089
GSM1051864_7766130158_R03C01,0.0406418192865755,0.13718849398107003,0.0686901479018002,0.0392033054263372,0.035225660466752004,0.675724898205158
GSM1051865_7766130158_R04C01,0.0870782021272844,0.110921093937726,0.14100570988557098,0.0197690309746599,0.0541661500858657,0.589454274647612
GSM1051866_7766130158_R05C01,0.0309845043066349,0.093345712063944,0.0343215012721008,0.016205604573366998,0.0747204548398464,0.7465471638718291
GSM1051867_7766130158_R06C01,1.06439910172199e-18,0.0402210192245838,-4.3312122527309793e-19,0.0318693801455369,0.100378974389364,0.8294360181356899
GSM1051868_7766130158_R01C02,6.03076608924739e-19,0.132187707477271,0.0650111644069621,0.0810558744154912,0.0713727907002361,0.648589187260198
